rcaCode,rcaParameter,rcaDateDesignation,rcaStartDate,rcaCRelevantDirective,rcaCIDOtherDirective,rcaCDateOtherDirective,ReportNetEnvelopeFileId
SICM-SI1128VT,aN,20070609,20140609,,,20070609,60383
SICM-SI1128VT,aP,20070609,20140609,,,20070609,60383
SICM-SI112VT3,aN,20070609,20140609,,,,60383
SICM-SI112VT3,aP,20070609,20140609,,,,60383
SICM-SI112VT7,aN,20090822,20160822,,,,60383
SICM-SI112VT7,aP,20090822,20160822,,,,60383
SICM-SI112VT9,aN,20090822,20160822,,,,60383
SICM-SI112VT9,aP,20090822,20160822,,,,60383
SICM-SI114VT3,aN,20090822,20160822,,,,60383
SICM-SI114VT3,aP,20090822,20160822,,,,60383
SICM-SI114VT9,aN,20090822,20160822,,,,60383
SICM-SI114VT9,aP,20090822,20160822,,,,60383
SICM-SI116VT5,aN,20090822,20160822,,,,60383
SICM-SI116VT5,aP,20090822,20160822,,,,60383
SICM-SI116VT7,aN,20090822,20160822,,,,60383
SICM-SI116VT7,aP,20090822,20160822,,,,60383
SICM-SI121VT,aN,20090822,20160822,,,,60383
SICM-SI121VT,aP,20090822,20160822,,,,60383
SICM-SI122VT,aN,20090822,20160822,,,,60383
SICM-SI122VT,aP,20090822,20160822,,,,60383
SICM-SI123VT,aN,20090822,20160822,,,,60383
SICM-SI123VT,aP,20090822,20160822,,,,60383
SICM-SI1324VT,aN,20090822,20160822,,,,60383
SICM-SI1324VT,aP,20090822,20160822,,,,60383
SICM-SI1326VT,aN,20090822,20160822,,,,60383
SICM-SI1326VT,aP,20090822,20160822,,,,60383
SICM-SI132VT1,aN,20090822,20160822,,,,60383
SICM-SI132VT1,aP,20090822,20160822,,,,60383
SICM-SI132VT5,aN,20090822,20160822,,,,60383
SICM-SI132VT5,aP,20090822,20160822,,,,60383
SICM-SI132VT7,aN,20090822,20160822,,,,60383
SICM-SI132VT7,aP,20090822,20160822,,,,60383
SICM-SI14102VT,aN,20010513,20080513,,,,60383
SICM-SI14102VT,aP,20010513,20080513,,,,60383
SICM-SI141VT1,aN,20010513,20080513,,,,60383
SICM-SI141VT1,aP,20010513,20080513,,,,60383
SICM-SI141VT2,aN,20010513,20080513,,,,60383
SICM-SI141VT2,aP,20010513,20080513,,,,60383
SICM-SI143VT,aN,20010513,20080513,,,,60383
SICM-SI143VT,aP,20010513,20080513,,,,60383
SICM-SI144VT1,aN,20010513,20080513,,,,60383
SICM-SI144VT1,aP,20010513,20080513,,,,60383
SICM-SI144VT2,aN,20010513,20080513,,,,60383
SICM-SI144VT2,aP,20010513,20080513,,,,60383
SICM-SI145VT,aN,20010513,20080513,,,,60383
SICM-SI145VT,aP,20010513,20080513,,,,60383
SICM-SI146VT,aN,20010513,20080513,,,,60383
SICM-SI146VT,aP,20010513,20080513,,,,60383
SICM-SI1476VT,aN,20090822,20160822,,,,60383
SICM-SI1476VT,aP,20090822,20160822,,,,60383
SICM-SI148VT3,aN,20090822,20160822,,,,60383
SICM-SI148VT3,aP,20090822,20160822,,,,60383
SICM-SI148VT5,aN,20090822,20160822,,,,60383
SICM-SI148VT5,aP,20090822,20160822,,,,60383
SICM-SI14912VT,aN,20090822,20160822,,,,60383
SICM-SI14912VT,aP,20090822,20160822,,,,60383
SICM-SI14VT77,aN,20090822,20160822,,,,60383
SICM-SI14VT77,aP,20090822,20160822,,,,60383
SICM-SI14VT93,aN,20090822,20160822,,,,60383
SICM-SI14VT93,aP,20090822,20160822,,,,60383
SICM-SI14VT97,aN,20090822,20160822,,,,60383
SICM-SI14VT97,aP,20090822,20160822,,,,60383
SICM-SI1616VT,aN,20090822,20160822,,,,60383
SICM-SI1616VT,aP,20090822,20160822,,,,60383
SICM-SI1624VT,aN,20090822,20160822,,,,60383
SICM-SI1624VT,aP,20090822,20160822,,,,60383
SICM-SI162VT3,aN,20090822,20160822,,,,60383
SICM-SI162VT3,aP,20090822,20160822,,,,60383
SICM-SI162VT7,aN,20090822,20160822,,,,60383
SICM-SI162VT7,aP,20090822,20160822,,,,60383
SICM-SI162VT9,aN,20090822,20160822,,,,60383
SICM-SI162VT9,aP,20090822,20160822,,,,60383
SICM-SI164VT3,aN,20090822,20160822,,,,60383
SICM-SI164VT3,aP,20090822,20160822,,,,60383
SICM-SI164VT7,aN,20090822,20160822,,,,60383
SICM-SI164VT7,aP,20090822,20160822,,,,60383
SICM-SI1668VT,aN,20070609,20140609,,,,60383
SICM-SI1668VT,aP,20070609,20140609,,,,60383
SICM-SI1688VT1,aN,20090822,20160822,,,,60383
SICM-SI1688VT1,aP,20090822,20160822,,,,60383
SICM-SI1688VT2,aN,20090822,20160822,,,,60383
SICM-SI1688VT2,aP,20090822,20160822,,,,60383
SICM-SI168VT3,aN,20070609,20140609,,,,60383
SICM-SI168VT3,aP,20070609,20140609,,,,60383
SICM-SI168VT9,aN,20090822,20160822,,,,60383
SICM-SI168VT9,aP,20090822,20160822,,,,60383
SICM-SI1696VT,aN,20090822,20160822,,,,60383
SICM-SI1696VT,aP,20090822,20160822,,,,60383
SICM-SI16VT17,aN,20090822,20160822,,,,60383
SICM-SI16VT17,aP,20090822,20160822,,,,60383
SICM-SI16VT70,aN,20090822,20160822,,,,60383
SICM-SI16VT70,aP,20090822,20160822,,,,60383
SICM-SI16VT97,aN,20090822,20160822,,,,60383
SICM-SI16VT97,aP,20090822,20160822,,,,60383
SICM-SI172VT,aN,20090822,20160822,,,,60383
SICM-SI172VT,aP,20090822,20160822,,,,60383
SICM-SI184VT1,aN,20010513,20080513,,,,60383
SICM-SI184VT1,aP,20010513,20080513,,,,60383
SICM-SI184VT2,aN,20010513,20080513,,,,60383
SICM-SI184VT2,aP,20010513,20080513,,,,60383
SICM-SI186VT3,aN,20010513,20080513,,,,60383
SICM-SI186VT3,aP,20010513,20080513,,,,60383
SICM-SI186VT5,aN,20010513,20080513,,,,60383
SICM-SI186VT5,aP,20010513,20080513,,,,60383
SICM-SI186VT7,aN,20010513,20080513,,,,60383
SICM-SI186VT7,aP,20010513,20080513,,,,60383
SICM-SI188VT5,aN,20010513,20080513,,,,60383
SICM-SI188VT5,aP,20010513,20080513,,,,60383
SICM-SI188VT7,aN,20010513,20080513,,,,60383
SICM-SI188VT7,aP,20010513,20080513,,,,60383
SICM-SI18VT31,aN,20070609,20140609,,,,60383
SICM-SI18VT31,aP,20070609,20140609,,,,60383
SICM-SI18VT77,aN,20070609,20140609,,,,60383
SICM-SI18VT77,aP,20070609,20140609,,,,60383
SICM-SI18VT97,aN,20010513,20080513,,,,60383
SICM-SI18VT97,aP,20010513,20080513,,,,60383
SICM-SI1922VT,aN,20090822,20160822,,,,60383
SICM-SI1922VT,aP,20090822,20160822,,,,60383
SICM-SI1924VT1,aN,20090822,20160822,,,,60383
SICM-SI1924VT1,aP,20090822,20160822,,,,60383
SICM-SI1924VT2,aN,20090822,20160822,,,,60383
SICM-SI1924VT2,aP,20090822,20160822,,,,60383
SICM-SI192VT1,aN,20090822,20160822,,,,60383
SICM-SI192VT1,aP,20090822,20160822,,,,60383
SICM-SI192VT5,aN,20090822,20160822,,,,60383
SICM-SI192VT5,aP,20090822,20160822,,,,60383
SICM-SI1VT137,aN,20090822,20160822,,,,60383
SICM-SI1VT137,aP,20090822,20160822,,,,60383
SICM-SI1VT150,aN,20090822,20160822,,,,60383
SICM-SI1VT150,aP,20090822,20160822,,,,60383
SICM-SI1VT170,aN,20090822,20160822,,,,60383
SICM-SI1VT170,aP,20090822,20160822,,,,60383
SICM-SI1VT310,aN,20090822,20160822,,,,60383
SICM-SI1VT310,aP,20090822,20160822,,,,60383
SICM-SI1VT519,aN,20090822,20160822,,,,60383
SICM-SI1VT519,aP,20090822,20160822,,,,60383
SICM-SI1VT557,aN,20090822,20160822,,,,60383
SICM-SI1VT557,aP,20090822,20160822,,,,60383
SICM-SI1VT713,aN,20090822,20160822,,,,60383
SICM-SI1VT713,aP,20090822,20160822,,,,60383
SICM-SI1VT739,aN,20090822,20160822,,,,60383
SICM-SI1VT739,aP,20090822,20160822,,,,60383
SICM-SI1VT913,aN,20090822,20160822,,,,60383
SICM-SI1VT913,aP,20090822,20160822,,,,60383
SICM-SI1VT930,aN,20090822,20160822,,,,60383
SICM-SI1VT930,aP,20090822,20160822,,,,60383
SICM-SI21332VT,aN,20010811,20080811,,,,60383
SICM-SI21332VT,aP,20010811,20080811,,,,60383
SICM-SI21602VT,aN,20090822,20160822,,,,60383
SICM-SI21602VT,aP,20090822,20160822,,,,60383
SICM-SI216VT,aN,20090822,20160822,,,,60383
SICM-SI216VT,aP,20090822,20160822,,,,60383
SICM-SI21VT50,aN,20070609,20140609,,,20070609,60383
SICM-SI21VT50,aP,20070609,20140609,,,20070609,60383
SICM-SI21VT70,aN,20090822,20160822,,,,60383
SICM-SI21VT70,aP,20090822,20160822,,,,60383
SICM-SI322VT3,aN,20090822,20160822,,,,60383
SICM-SI322VT3,aP,20090822,20160822,,,,60383
SICM-SI322VT7,aN,20090822,20160822,,,,60383
SICM-SI322VT7,aP,20090822,20160822,,,,60383
SICM-SI32VT11,aN,20090822,20160822,,,,60383
SICM-SI32VT11,aP,20090822,20160822,,,,60383
SICM-SI32VT30,aN,20090822,20160822,,,,60383
SICM-SI32VT30,aP,20090822,20160822,,,,60383
SICM-SI332VT1,aN,20090822,20160822,,,,60383
SICM-SI332VT1,aP,20090822,20160822,,,,60383
SICM-SI332VT3,aN,20090822,20160822,,,,60383
SICM-SI332VT3,aP,20090822,20160822,,,,60383
SICM-SI35172VT,aN,20090822,20160822,,,,60383
SICM-SI35172VT,aP,20090822,20160822,,,,60383
SICM-SI364VT1,aN,20090822,20160822,,,,60383
SICM-SI364VT1,aP,20090822,20160822,,,,60383
SICM-SI364VT7,aN,20090822,20160822,,,,60383
SICM-SI364VT7,aP,20090822,20160822,,,,60383
SICM-SI368VT5,aN,20090822,20160822,,,,60383
SICM-SI368VT5,aP,20090822,20160822,,,,60383
SICM-SI368VT9,aN,20090822,20160822,,,,60383
SICM-SI368VT9,aP,20090822,20160822,,,,60383
SICM-SI36VT15,aN,20090822,20160822,,,,60383
SICM-SI36VT15,aP,20090822,20160822,,,,60383
SICM-SI36VT90,aN,20090822,20160822,,,,60383
SICM-SI36VT90,aP,20090822,20160822,,,,60383
SICM-SI378VT,aN,20090822,20160822,,,,60383
SICM-SI378VT,aP,20090822,20160822,,,,60383
SICM-SI38VT33,aN,20010513,20080513,,,,60383
SICM-SI38VT33,aP,20010513,20080513,,,,60383
SICM-SI38VT34,aN,20010513,20080513,,,,60383
SICM-SI38VT34,aP,20010513,20080513,,,,60383
SICM-SI38VT90,aN,20090822,20160822,,,,60383
SICM-SI38VT90,aP,20090822,20160822,,,,60383
SICM-SI3VT197,aN,20090822,20160822,,,,60383
SICM-SI3VT197,aP,20090822,20160822,,,,60383
SICM-SI3VT359,aN,20090822,20160822,,,,60383
SICM-SI3VT359,aP,20090822,20160822,,,,60383
SICM-SI3VT5171,aN,20090822,20160822,,,,60383
SICM-SI3VT5171,aP,20090822,20160822,,,,60383
SICM-SI3VT5172,aN,20090822,20160822,,,,60383
SICM-SI3VT5172,aP,20090822,20160822,,,,60383
SICM-SI3VT930,aN,20090822,20160822,,,,60383
SICM-SI3VT930,aP,20090822,20160822,,,,60383
SICM-SI3VT970,aN,20090822,20160822,,,,60383
SICM-SI3VT970,aP,20090822,20160822,,,,60383
SICM-SI432VT,aN,20090822,20160822,,,,60383
SICM-SI432VT,aP,20090822,20160822,,,,60383
SICM-SI434VT51,aN,20010513,20080513,,,,60383
SICM-SI434VT51,aP,20010513,20080513,,,,60383
SICM-SI434VT52,aN,20010513,20080513,,,,60383
SICM-SI434VT52,aP,20010513,20080513,,,,60383
SICM-SI434VT9,aN,20090822,20160822,,,,60383
SICM-SI434VT9,aP,20090822,20160822,,,,60383
SICM-SI43VT10,aN,20090822,20160822,,,,60383
SICM-SI43VT10,aP,20090822,20160822,,,,60383
SICM-SI43VT30,aN,20090822,20160822,,,,60383
SICM-SI43VT30,aP,20090822,20160822,,,,60383
SICM-SI43VT50,aN,20090822,20160822,,,,60383
SICM-SI43VT50,aP,20090822,20160822,,,,60383
SICM-SI441VT,aN,20090822,20160822,,,,60383
SICM-SI441VT,aP,20090822,20160822,,,,60383
SICM-SI4426VT1,aN,20090822,20160822,,,,60383
SICM-SI4426VT1,aP,20090822,20160822,,,,60383
SICM-SI4426VT2,aN,20090822,20160822,,,,60383
SICM-SI4426VT2,aP,20090822,20160822,,,,60383
SICM-SI442VT11,aN,20010513,20080513,,,,60383
SICM-SI442VT11,aP,20010513,20080513,,,,60383
SICM-SI442VT12,aN,20010513,20080513,,,,60383
SICM-SI442VT12,aP,20010513,20080513,,,,60383
SICM-SI442VT91,aN,20090822,20160822,,,,60383
SICM-SI442VT91,aP,20090822,20160822,,,,60383
SICM-SI442VT92,aN,20090822,20160822,,,,60383
SICM-SI442VT92,aP,20090822,20160822,,,,60383
SICM-SI512VT11,aN,20010513,20080513,,,,60383
SICM-SI512VT11,aP,20010513,20080513,,,,60383
SICM-SI512VT12,aN,20010513,20080513,,,,60383
SICM-SI512VT12,aP,20010513,20080513,,,,60383
SICM-SI512VT3,aN,20010513,20080513,,,,60383
SICM-SI512VT3,aP,20010513,20080513,,,,60383
SICM-SI512VT51,aN,20010513,20080513,,,,60383
SICM-SI512VT51,aP,20010513,20080513,,,,60383
SICM-SI512VT52,aN,20010513,20080513,,,,60383
SICM-SI512VT52,aP,20010513,20080513,,,,60383
SICM-SI518VT3,aN,20070609,20140609,,,,60383
SICM-SI518VT3,aP,20070609,20140609,,,,60383
SICM-SI5212VT1,aN,20010513,20080513,,,,60383
SICM-SI5212VT1,aP,20010513,20080513,,,,60383
SICM-SI5212VT2,aN,20010513,20080513,,,,60383
SICM-SI5212VT2,aP,20010513,20080513,,,,60383
SICM-SI5212VT3,aN,20010513,20080513,,,,60383
SICM-SI5212VT3,aP,20010513,20080513,,,,60383
SICM-SI5212VT4,aN,20010513,20080513,,,,60383
SICM-SI5212VT4,aP,20010513,20080513,,,,60383
SICM-SI52VT11,aN,20010513,20080513,,,,60383
SICM-SI52VT11,aP,20010513,20080513,,,,60383
SICM-SI52VT15,aN,20010513,20080513,,,,60383
SICM-SI52VT15,aP,20010513,20080513,,,,60383
SICM-SI52VT19,aN,20010513,20080513,,,,60383
SICM-SI52VT19,aP,20010513,20080513,,,,60383
SICM-SI5VT1,aN,20070609,20080513,,,,60383
SICM-SI5VT1,aP,20070609,20080513,,,,60383
SICM-SI5VT2,aN,20070609,20140609,,,,60383
SICM-SI5VT2,aP,20070609,20140609,,,,60383
SICM-SI5VT3,aN,20070609,20140609,,,,60383
SICM-SI5VT3,aP,20070609,20140609,,,,60383
SICM-SI5VT4,aN,20070609,20140609,,,,60383
SICM-SI5VT4,aP,20070609,20140609,,,,60383
SICM-SI5VT5,aN,20070609,20140609,,,,60383
SICM-SI5VT5,aP,20070609,20140609,,,,60383
SICM-SI5VT6,aN,20070609,20080513,,,,60383
SICM-SI5VT6,aP,20070609,20080513,,,,60383
SICM-SI5VTA,aN,20070609,20140609,,,,60383
SICM-SI5VTA,aP,20070609,20140609,,,,60383
SICM-SI626VT,aN,20070609,20140609,,,,60383
SICM-SI626VT,aP,20070609,20140609,,,,60383
SICM-SI628VT,aN,20070609,20140609,,,,60383
SICM-SI628VT,aP,20070609,20140609,,,,60383
SICM-SI62VT13,aN,20070609,20140609,,,,60383
SICM-SI62VT13,aP,20070609,20140609,,,,60383
SICM-SI62VT70,aN,20070609,20140609,,,20070609,60383
SICM-SI62VT70,aP,20070609,20140609,,,20070609,60383
SICM-SI66VT101,aN,20070609,20140609,,,,60383
SICM-SI66VT101,aP,20070609,20140609,,,,60383
SICM-SI66VT102,aN,20070609,20140609,,,,60383
SICM-SI66VT102,aP,20070609,20140609,,,,60383
SICM-SI6VT119,aN,20070609,20140609,,,,60383
SICM-SI6VT119,aP,20070609,20140609,,,,60383
SICM-SI6VT157,aN,20070609,20140609,,,,60383
SICM-SI6VT157,aP,20070609,20140609,,,,60383
SICM-SI6VT330,aN,20070609,20140609,,,,60383
SICM-SI6VT330,aP,20070609,20140609,,,,60383
SILK-SI1128VT,aN,20070609,20140609,,,20070609,60383
SILK-SI1128VT,aP,20070609,20140609,,,20070609,60383
SILK-SI112VT3,aN,20070609,20140609,,,,60383
SILK-SI112VT3,aP,20070609,20140609,,,,60383
SILK-SI141VT2,aN,20010513,20080513,,,,60383
SILK-SI141VT2,aP,20010513,20080513,,,,60383
SILK-SI1668VT,aN,20070609,20140609,,,,60383
SILK-SI1668VT,aP,20070609,20140609,,,,60383
SILK-SI168VT3,aN,20070609,20140609,,,,60383
SILK-SI168VT3,aP,20070609,20140609,,,,60383
SILK-SI38VT34,aN,20010513,20080513,,,,60383
SILK-SI38VT34,aP,20010513,20080513,,,,60383
SILK-SI434VT52,aN,20010513,20080513,,,,60383
SILK-SI434VT52,aP,20010513,20080513,,,,60383
SILK-SI442VT12,aN,20010513,20080513,,,,60383
SILK-SI442VT12,aP,20010513,20080513,,,,60383
SILK-SI5212VT1,aN,20010513,20080513,,,,60383
SILK-SI5212VT1,aP,20010513,20080513,,,,60383
SILK-SI5212VT3,aN,20010513,20080513,,,,60383
SILK-SI5212VT3,aP,20010513,20080513,,,,60383
LU100,aN,19940513,19940513,,,,60304
LU100,aP,19940513,19940513,,,,60304
IECM_EA_1994_0001,aP,19941214,19981231,,,,60306
IECM_SW_1994_0009,aP,19941214,19981231,,,,60306
IERI_EA_1994_0001,aP,19941214,19981231,,,,60306
IERI_EA_1994_0004,aP,19941214,19981231,,,,60306
IERI_SH_1994_0002,aP,19941214,19981231,,,,60306
IERI_SH_1994_0005,aP,19941214,19981231,,,,60306
IERI_SH_1994_0006,aP,19941214,19981231,,,,60306
IERI_WE_1994_0003A,aP,19941214,19981231,,,,60306
IECM_SE_2001_0015,aP,20010613,20080613,,,,60306
IECM_EA_2001_0026,aN,20010613,20080613,,,,60306
IECM_SW_2001_0032,aP,20010613,20080613,,,,60306
IEGBNICA_NW_2001_0037,aP,20010613,20080531,,,,60306
IEGBNICM_NB_2001_0011,aP,20010613,20010613,,,,60306
IEGBNILK_NB_2001_0024,aP,20010613,20080613,,,,60306
IEGBNIRI_NB_2001_0014B,aP,20010613,20080613,,,,60306
IEGBNIRI_NW_2001_0013,aP,20010613,20080613,,,,60306
IEGBNITW_NB_2001_0038A,aN,20010613,20010613,,,,60306
IEGBNITW_NB_2001_0038A,aP,20010613,20080613,,,,60306
IERI_SE_2001_0015,aP,20010613,20080613,,,,60306
IERI_SE_2001_0016,aP,20010613,20080613,,,,60306
IERI_SE_2001_0017,aP,20010613,20080613,,,,60306
IERI_SE_2001_0019,aP,20010613,20080613,,,,60306
IERI_SE_2001_0020,aP,20010613,20080613,,,,60306
IERI_SH_2001_0012,aP,20010613,20080613,,,,60306
IERI_SH_2001_0021,aP,20010613,20080613,,,,60306
IERI_SW_2001_0022,aP,20010613,20080613,,,,60306
IETW_EA_2001_0026,aN,20010613,20010613,,,,60306
IETW_EA_2001_0026,aP,20010613,20080613,,,,60306
IETW_EA_2001_0027A,aN,20010613,20010613,,,,60306
IETW_EA_2001_0027A,aP,20010613,20080613,,,,60306
IETW_SE_2001_0028,aP,20010613,20080613,,,,60306
IETW_SE_2001_0029,aN,20010613,20010613,,,,60306
IETW_SE_2001_0029,aP,20010613,20080613,,,,60306
IETW_SH_2001_0034,aN,20010613,20010613,,,,60306
IETW_SH_2001_0034,aP,20010613,20080613,,,,60306
IETW_SW_2001_0040,aN,20010613,20010613,,,,60306
IECM_SW_2004_0041,aN,20040714,20040714,,,,60306
IETW_SW_2004_0041,aP,20040714,20110714,,,,60306
IETW_SW_2004_0042,aN,20040714,20040714,,,,60306
IERI_EA_2010_0007,aP,20100211,20170211,,,,60306
IERI_SE_2010_0001,aP,20100211,20170211,,,,60306
IERI_SH_2010_0002,aP,20100211,20170211,,,,60306
IERI_SH_2010_0003,aP,20100211,20170211,,,,60306
IETW_EA_2010_0001,aN,20100211,20161222,,,,60306
IETW_SW_2010_0002,aN,20100211,20161222,,,,60306
IETW_SW_2010_0002,aP,20100211,20161222,,,,60306
EE10,aN,20040501,20091231,,,,60305
EE10,aP,20040501,20091231,,,,60305
PTCM01,c,20040622,20110622,75/440/CEE (Coli + NH4+),04F05,19991231,60309
PTCM02,c,20040622,20110622,75/440/CEE (Coli),06G06,19991231,60309
PTCM03,aP,20040622,20110622,,,,60309
PTCM03,c,20040622,20110622,75/440/CEE (Coli + NH4+),06H01,19991231,60309
PTCM04,aP,20040622,20110622,,,,60309
PTCM04,c,20040622,20110622,75/440/CEE (Coli + NH4+),07K04,19991231,60309
PTCM05,aP,20040622,20110622,,,,60309
PTCM05,c,20040622,20110622,75/440/CEE (Coli),05T02,19991231,60309
ESCM606,b,20030529,20100529,,,,60330
ESCM607,b,20040915,20110915,,,,60330
ESCM608,b,20040915,20110915,,,,60330
ESCM609,b,20040915,20110915,,,,60330
ESCM610,b,20040915,20110915,,,,60330
ESCM668,b,20040204,20110204,,,,60330
ESCM1209,aN,20130327,20200327,,,,60330
ESCM1212,aN,20130327,20200327,,,,60330
ESCM1213,aN,20130327,20200327,,,,60330
ESCM1214,aN,20130327,20200327,,,,60330
ESCM1215,aN,20130327,20200327,,,,60330
ESCM1216,aN,20130327,20200327,,,,60330
ESCM1217,aN,20130327,20200327,,,,60330
ESCM1218,aN,20130327,20200327,,,,60330
ESCM1219,aN,20130327,20200327,,,,60330
ESCM1220,aN,20130327,20200327,,,,60330
ESCM1221,aN,20130327,20200327,,,,60330
ESCM1222,aN,20130327,20200327,,,,60330
ESCM1223,aN,20130327,20200327,,,,60330
ESCM1224,aN,20130327,20200327,,,,60330
ESCA1187,aP,20140121,20210121,,,,60330
ESRI1188,aP,20140121,20210121,,,,60330
ESRI1189,aP,20140121,20210121,,,,60330
ESRI1190,aP,20140121,20210121,,,,60330
ESCM1187,aP,20140121,20210121,,,,60330
ESCM1188,aP,20140121,20210121,,,,60330
ESCM1189,aP,20140121,20210121,,,,60330
ESCM1190,aP,20140121,20210121,,,,60330
ESRI1221,aP,20130327,20200327,,,,60330
ESRI1222,aP,20130327,20200327,,,,60330
ESRI1223,aP,20130327,20200327,,,,60330
ESRI1224,aP,20130327,20200327,,,,60330
ESCM1201,aP,20130327,20200327,,,,60330
ESLK1204,aN,20130327,20200327,,,,60330
ESLK1205,aN,20130327,20200327,,,,60330
ESLK1206,aN,20130327,20200327,,,,60330
ESLK1207,aN,20130327,20200327,,,,60330
ESLK1208,aN,20130327,20200327,,,,60330
ESLK1209,aN,20130327,20200327,,,,60330
ESRI1212,aN,20130327,20200327,,,,60330
ESRI1213,aN,20130327,20200327,,,,60330
ESRI1214,aN,20130327,20200327,,,,60330
ESCM713,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM714,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM715,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM716,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM717,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM622,aP,20020905,20090905,Directiva 2006/7/CE,,,60330
ESCM623,aP,20020905,20090905,Directiva 2006/7/CE,,,60330
ESCM624,aP,20020905,20090905,Directiva 2006/7/CE,,,60330
ESCM625,aP,20020905,20090905,Directiva 2006/7/CE,,,60330
ESCM636,aP,20020905,20090905,Directiva 2006/7/CE,,,60330
ESCM627,aP,20010623,20080623,,,,60330
ESCM649,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM656,aP,19980630,20050630,,,,60330
ESCA712,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA713,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA714,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA715,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA716,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA717,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA718,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCA719,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM366,aP,19980630,20050630,,,,60330
ESCM376,aP,19990323,20060323,,,,60330
ESCM378,aP,20060703,20130703,,,,60330
ESCA758,aP,20030529,20100529,,,,60330
ESCA985,aP,20020201,20090201,,,,60330
ESCA986,aP,20020201,20090201,,,,60330
ESCA991,aP,20030529,20100529,,,,60330
ESLK1019,aP,20110630,20180630,,,,60330
ESLK1020,aP,20110630,20180630,,,,60330
ESLK1021,aP,20110630,20180630,,,,60330
ESLK1022,aP,20110630,20180630,,,,60330
ESLK1023,aP,20110630,20180630,,,,60330
ESLK1024,aP,20110630,20180630,,,,60330
ESLK1025,aP,20110630,20180630,,,,60330
ESLK446,aP,20030529,20100529,,,,60330
ESLK482,aP,19980630,20050630,,,,60330
ESLK492,aP,19980630,20050630,,,,60330
ESLK579,aP,19980630,20050630,,,,60330
ESLK583,aP,19980630,20050630,,,,60330
ESLK655,aP,19980630,20050630,,,,60330
ESLK660,aP,20060703,20130703,,,,60330
ESLK667,aP,20030529,20100529,,,,60330
ESLK762,aP,19980630,20050630,,,,60330
ESLK830,aP,19980630,20050630,,,,60330
ESLK837,aP,19980630,20050630,,,,60330
ESLK840,aP,20060728,20130728,,,,60330
ESLK841,aP,19980630,20050630,,,,60330
ESLK842,aP,20060728,20130728,,,,60330
ESLK843,aP,19980630,20050630,,,,60330
ESLK844,aP,20060728,20130728,,,,60330
ESLK845,aP,19980630,20050630,,,,60330
ESLK846,aP,19980630,20050630,,,,60330
ESRI1000,aP,20110630,20180630,,,,60330
ESRI1001,aP,20110630,20180630,,,,60330
ESRI1002,aP,20110630,20180630,,,,60330
ESRI1003,aP,20110630,20180630,,,,60330
ESRI1004,aP,20110630,20180630,,,,60330
ESCM753,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM754,aP,20030529,20100529,Directiva 2006/7/CE,,,60330
ESRI605,b,20030529,20100529,,,,60330
ESRI606,b,20030529,20100529,,,,60330
ESCM677,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESCM678,c,20030529,20100529,Directiva 2006/7/CE,,,60330
ESRI379,aN,20060703,20130703,,,,60330
ESRI380,aN,20060703,20130703,,,,60330
ESRI381,aN,20020201,20090201,,,,60330
ESRI382,aN,20060703,20130703,,,,60330
ESRI383,aN,20060703,20130703,,,,60330
ESRI384,aN,20060703,20130703,,,,60330
ESRI385,aN,20060703,20130703,,,,60330
ESRI386,aN,20060703,20130703,,,,60330
ESRI388,aN,20020201,20090201,,,,60330
ESRI389,aN,20060703,20130703,,,,60330
ESRI390,aN,20060703,20130703,,,,60330
ESRI391,aN,20020201,20090201,,,,60330
ESRI392,aN,20060703,20130703,,,,60330
ESRI393,aN,20060703,20130703,,,,60330
ESRI394,aN,20060703,20130703,,,,60330
ESRI395,aN,20020201,20090201,,,,60330
ESRI396,aN,20060703,20130703,,,,60330
ESRI397,aN,20060703,20130703,,,,60330
ESRI398,aN,20020201,20090201,,,,60330
ESRI399,aN,20020201,20090201,,,,60330
ESRI400,aN,20020201,20090201,,,,60330
ESRI401,aN,20020201,20090201,,,,60330
ESRI405,aN,20060703,20130703,,,,60330
ESRI406,aN,20020201,20090201,,,,60330
ESRI408,aN,20060703,20130703,,,,60330
ESRI410,aN,20060703,20130703,,,,60330
ESRI414,aN,20060703,20130703,,,,60330
ESRI415,aN,20060703,20130703,,,,60330
ESLK1201,aP,20130327,20200327,,,,60330
ESLK1202,aP,20130327,20200327,,,,60330
ESLK1203,aP,20130327,20200327,,,,60330
